,name,price,url,little_cat,big_cat,start_timestamp,shop,price_old
4866,Колбаса сырокопчёная Черкизово Сальчичон,"489,93 ₽",/cat/384/p/kolbasa-syrokopcenaa-cerkizovo-salcicon-3983102,Колбаса,Колбасные изделия,1675639897,perekrestok,"979,30 ₽"
4867,"Колбаски сырокопчёные Kabanos Cheese, 70г","99,99 ₽",/cat/384/p/kolbaski-syrokopcenye-kabanos-cheese-70g-3998853,Колбаса,Колбасные изделия,1675639897,perekrestok,
4868,"Колбаса сырокопчёная МД Бородина Шервудская категория А, 70г","149,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-md-borodina-servudskaa-kategoria-a-70g-4138507,Колбаса,Колбасные изделия,1675639897,perekrestok,"209,99 ₽"
4869,"Сервелат сырокопчёный Егорьевская КГФ Имбирный в нарезке, 150г","209,99 ₽",/cat/384/p/servelat-syrokopcenyj-egorevskaa-kgf-imbirnyj-v-narezke-150g-3379266,Колбаса,Колбасные изделия,1675639897,perekrestok,
4870,"Колбаса сырокопчёная Рублевский полусухая, 270г","439,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-rublevskij-polusuhaa-270g-4069198,Колбаса,Колбасные изделия,1675639897,perekrestok,
4871,"Колбаса сырокопчёная Егорьевская КГФ Совиньон в нарезке, 100г","139,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-egorevskaa-kgf-sovinon-v-narezke-100g-3460891,Колбаса,Колбасные изделия,1675639897,perekrestok,"219,99 ₽"
4872,Колбаса сырокопчёная Останкино Праздничная высший сорт,"189,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-ostankino-prazdnicnaa-vyssij-sort-3650319,Колбаса,Колбасные изделия,1675639897,perekrestok,
4873,"Колбаски сырокопчёные Пивчики с сыром 1 сорт, 95г","164,99 ₽",/cat/384/p/kolbaski-syrokopcenye-pivciki-s-syrom-1-sort-95g-3418581,Колбаса,Колбасные изделия,1675639897,perekrestok,
4874,Колбаса сырокопчёная Клинский Миланская,"389,97 ₽",/cat/384/p/kolbasa-syrokopcenaa-klinskij-milanskaa-50885,Колбаса,Колбасные изделия,1675639897,perekrestok,"479,70 ₽"
4875,Колбаса сырокопчёная Малаховский Престижная в обсыпке,"129,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-malahovskij-prestiznaa-v-obsypke-3036120,Колбаса,Колбасные изделия,1675639897,perekrestok,"149,90 ₽"
4876,"Колбаса сырокопчёная Столичная полусухая категория А Зелёная Линия, 100г","189,99 ₽",/cat/349/p/kolbasa-syrokopcenaa-stolicnaa-polusuhaa-kategoria-a-zelenaa-linia-100g-4135606,Колбаса,Колбасные изделия,1675639897,perekrestok,
4877,"Колбаса сырокопчёная МД Бородина Янтарная из индейки категория А, 70г","179,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-md-borodina-antarnaa-iz-indejki-kategoria-a-70g-4138508,Колбаса,Колбасные изделия,1675639897,perekrestok,"259,99 ₽"
4878,Сервелат сырокопчёный Царицыно Брауншвейгский,"219,80 ₽",/cat/384/p/servelat-syrokopcenyj-caricyno-braunsvejgskij-3637141,Колбаса,Колбасные изделия,1675639897,perekrestok,
4879,Колбаса сырокопчёная Ближние Горки Тоскана категория Б,"124,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-bliznie-gorki-toskana-kategoria-b-4054062,Колбаса,Колбасные изделия,1675639897,perekrestok,
4880,Колбаса сырокопчёная Клинский Зернистая категория А,"174,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-klinskij-zernistaa-kategoria-a-4655,Колбаса,Колбасные изделия,1675639897,perekrestok,"199,90 ₽"
4881,"Колбасы Палермо-Салями Монреаль-Флоренция сырокопченые Маркет Collection, 120г","219,99 ₽",/cat/351/p/kolbasy-palermo-salami-monreal-florencia-syrokopcenye-market-collection-120g-4273259,Колбаса,Колбасные изделия,1675639897,perekrestok,
4882,"Колбаса сырокопчёная Егорьевская КГФ Чоризо в нарезке, 100г","209,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-egorevskaa-kgf-corizo-v-narezke-100g-3379267,Колбаса,Колбасные изделия,1675639897,perekrestok,
4883,"Колбаса сырокопчёная Заповедные Тоскана из мяса птицы 1 сорта, 70г","99,00 ₽",/cat/384/p/kolbasa-syrokopcenaa-zapovednye-toskana-iz-masa-pticy-1-sorta-70g-4250841,Колбаса,Колбасные изделия,1675639897,perekrestok,
4884,"Колбаса сырокопчёная Велком Salchichon полусухая, 110г","269,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-velkom-salchichon-polusuhaa-110g-4200599,Колбаса,Колбасные изделия,1675639897,perekrestok,
4885,"Колбаса сырокопчёная Клинский Итальянская полусухая, 300г","409,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-klinskij-italanskaa-polusuhaa-300g-4214000,Колбаса,Колбасные изделия,1675639897,perekrestok,
4886,"Колбаса сырокопчёная Ремит Сальчичон полусухая нарезка, 70г","174,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-remit-salcicon-polusuhaa-narezka-70g-4200641,Колбаса,Колбасные изделия,1675639897,perekrestok,
4887,Колбаса сырокопчёная Клинский Брауншвейгская категория А,"189,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-klinskij-braunsvejgskaa-kategoria-a-4307,Колбаса,Колбасные изделия,1675639897,perekrestok,
4888,Колбаса сырокопчёная Ближние Горки Сальчичон полусухая,"1 490,00 ₽",/cat/384/p/kolbasa-syrokopcenaa-bliznie-gorki-salcicon-polusuhaa-4222373,Колбаса,Колбасные изделия,1675639897,perekrestok,
4889,"Колбаса сырокопчёная Брауншвейгская полусухая категория А Зелёная Линия,","1 269,99 ₽",/cat/349/p/kolbasa-syrokopcenaa-braunsvejgskaa-polusuhaa-kategoria-a-zelenaa-linia-4009334,Колбаса,Колбасные изделия,1675639897,perekrestok,"1 899,99 ₽"
4890,"Колбаса сырокопчёная Мясная История Милано-чоризо полусухая в нарезке, 100г","209,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-masnaa-istoria-milano-corizo-polusuhaa-v-narezke-100g-3672058,Колбаса,Колбасные изделия,1675639897,perekrestok,
4891,Салями сырокопчёная Дымов Итальянская,"119,90 ₽",/cat/384/p/salami-syrokopcenaa-dymov-italanskaa-42422,Колбаса,Колбасные изделия,1675639897,perekrestok,
4892,Салями сырокопчёная Ремит Княжеская трапеза,"159,90 ₽",/cat/384/p/salami-syrokopcenaa-remit-knazeskaa-trapeza-3640668,Колбаса,Колбасные изделия,1675639897,perekrestok,"184,90 ₽"
4893,"Колбаса сырокопчёная Ремит Итальянская classic в нарезке, 70г","159,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-remit-italanskaa-classic-v-narezke-70g-4109678,Колбаса,Колбасные изделия,1675639897,perekrestok,
4894,"Колбаса сырокопчёная Велком Кальяри, 235г","479,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-velkom-kalari-235g-3467494,Колбаса,Колбасные изделия,1675639897,perekrestok,
4895,Сервелат сырокопчёный Дымов бельгийский полусухой,"164,90 ₽",/cat/384/p/servelat-syrokopcenyj-dymov-belgijskij-polusuhoj-3696247,Колбаса,Колбасные изделия,1675639897,perekrestok,
4896,"Колбаса сырокопчёная Велком Chorizo полусухая, 110г","279,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-velkom-chorizo-polusuhaa-110g-4200597,Колбаса,Колбасные изделия,1675639897,perekrestok,
4897,"Колбаса сыровяленая Solemici Strolghino di Culatello полусухая, 110г","299,99 ₽",/cat/384/p/kolbasa-syrovalenaa-solemici-strolghino-di-culatello-polusuhaa-110g-4165248,Колбаса,Колбасные изделия,1675639897,perekrestok,
4898,Колбаса сырокопчёная Дымов Брауншвейгская полусухая высший сорт,"174,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-dymov-braunsvejgskaa-polusuhaa-vyssij-sort-78007056,Колбаса,Колбасные изделия,1675639897,perekrestok,
4899,Салями сырокопчёная Окраина Богатырская полусухая,"189,90 ₽",/cat/384/p/salami-syrokopcenaa-okraina-bogatyrskaa-polusuhaa-3669528,Колбаса,Колбасные изделия,1675639897,perekrestok,
4900,"Колбаса сырокопчёная Мясная История Венето полусухая в нарезке, 100г","209,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-masnaa-istoria-veneto-polusuhaa-v-narezke-100g-3672060,Колбаса,Колбасные изделия,1675639897,perekrestok,
4901,"Колбаса сырокопчёная Эколь Говяжья халяль в нарезке, 150г","349,99 ₽",/cat/384/p/kolbasa-syrokopcenaa-ekol-govaza-halal-v-narezke-150g-3641928,Колбаса,Колбасные изделия,1675639897,perekrestok,
4902,"Колбаски сырокопчёные Пивчики Микоян Мясной хворост острые 1 сорт, 95г","164,99 ₽",/cat/384/p/kolbaski-syrokopcenye-pivciki-mikoan-masnoj-hvorost-ostrye-1-sort-95g-3423658,Колбаса,Колбасные изделия,1675639897,perekrestok,
4903,Колбаса сырокопчёная Ремит Итальянская classic,"184,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-remit-italanskaa-classic-3640669,Колбаса,Колбасные изделия,1675639897,perekrestok,
4904,Колбаса сырокопчёная Малаховский Брауншвейгская категория А,"164,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-malahovskij-braunsvejgskaa-kategoria-a-3036104,Колбаса,Колбасные изделия,1675639897,perekrestok,
4905,Салями сырокопчёная Иней Фиеста полусухая,"70,00 ₽",/cat/384/p/salami-syrokopcenaa-inej-fiesta-polusuhaa-4097499,Колбаса,Колбасные изделия,1675639897,perekrestok,"139,90 ₽"
4906,Салями сырокопчёные Мясная История Пармская полусухая,"144,90 ₽",/cat/384/p/salami-syrokopcenye-masnaa-istoria-parmskaa-polusuhaa-4044650,Колбаса,Колбасные изделия,1675639897,perekrestok,
4907,Колбаса сырокопчёная Останкино Брауншвейгская высший сорт,"169,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-ostankino-braunsvejgskaa-vyssij-sort-3617433,Колбаса,Колбасные изделия,1675639897,perekrestok,"194,90 ₽"
4908,Колбаса сырокопчёная Велком Брауншвейгская полусухая,"179,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-velkom-braunsvejgskaa-polusuhaa-79718,Колбаса,Колбасные изделия,1675639897,perekrestok,
4909,Колбаса сырокопчёная Окраина Зернистая,"154,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-okraina-zernistaa-3655867,Колбаса,Колбасные изделия,1675639897,perekrestok,
4910,Колбаса сырокопчёная Окраина Сальчичон,"209,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-okraina-salcicon-3655827,Колбаса,Колбасные изделия,1675639897,perekrestok,
4911,Колбаса сырокопчёная Останкино Ароматная,"114,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-ostankino-aromatnaa-9293,Колбаса,Колбасные изделия,1675639897,perekrestok,
4912,Колбаса сырокопчёная Ремит Фиеста из мяса птицы,"159,90 ₽",/cat/384/p/kolbasa-syrokopcenaa-remit-fiesta-iz-masa-pticy-78006515,Колбаса,Колбасные изделия,1675639897,perekrestok,
