,name,price,price_old,url,little_cat,big_cat,start_timestamp,shop
617,"Салфетки влажные Пр!ст для интимной гигиены, 15шт","35,99 ₽",,/cat/361/p/salfetki-vlaznye-pr-st-dla-intimnoj-gigieny-15st-3631009,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
618,"Салфетки влажные Пр!ст антибактериальные, 60шт","85,90 ₽",,/cat/361/p/salfetki-vlaznye-pr-st-antibakterialnye-60st-3692696,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
619,"Салфетки влажные Пр!ст детские, 120шт","149,90 ₽",,/cat/361/p/salfetki-vlaznye-pr-st-detskie-120st-4011054,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
620,"Салфетки влажные Home Story универсальные, 100шт","169,90 ₽",,/cat/444/p/salfetki-vlaznye-home-story-universalnye-100st-3906691,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
621,"Салфетки влажные Пр!ст очищающие универсальные с экстрактом ромашки и витамином Е, 150шт","139,99 ₽",,/cat/361/p/salfetki-vlaznye-pr-st-ocisausie-universalnye-s-ekstraktom-romaski-i-vitaminom-e-150st-4174786,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
622,"Салфетки влажные Home Story хозяйственные универсальные 6в1, 80шт","139,99 ₽",,/cat/444/p/salfetki-vlaznye-home-story-hozajstvennye-universalnye-6v1-80st-3999815,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
623,"Салфетки влажные Home Story антибактериальные, 20шт","55,99 ₽",,/cat/444/p/salfetki-vlaznye-home-story-antibakterialnye-20st-3917868,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
624,"Салфетки влажные Home Story антисептические, 20шт","71,99 ₽",,/cat/444/p/salfetki-vlaznye-home-story-antisepticeskie-20st-3917869,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
625,"Салфетки влажные Home Story с экстрактом чайного дерева антибактериальные, 15шт","47,90 ₽",,/cat/444/p/salfetki-vlaznye-home-story-s-ekstraktom-cajnogo-dereva-antibakterialnye-15st-4166484,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
626,"Салфетки влажные Salfeti антибактериальные, 72шт","144,99 ₽",,/cat/444/p/salfetki-vlaznye-salfeti-antibakterialnye-72st-3439734,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
627,"Салфетки влажные Home Story универсальные, 15шт","34,99 ₽",,/cat/444/p/salfetki-vlaznye-home-story-universalnye-15st-3976938,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
628,"Салфетки влажные Пр!ст универсальные, 72шт","109,90 ₽",,/cat/361/p/salfetki-vlaznye-pr-st-universalnye-72st-3956463,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
629,"Салфетки Salfeti влажные антисептические спиртовые, 72шт","174,99 ₽",,/cat/444/p/salfetki-salfeti-vlaznye-antisepticeskie-spirtovye-72st-4142857,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
630,"Салфетки Home Story UWW влажные универсальные, 15шт","39,99 ₽",,/cat/444/p/salfetki-home-story-uww-vlaznye-universalnye-15st-4167040,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
631,"Салфетки влажные Home Story AWW антибактериальные, 20шт","59,99 ₽",,/cat/444/p/salfetki-vlaznye-home-story-aww-antibakterialnye-20st-4135145,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
632,"Салфетки Home Story антисептические, 48шт","139,90 ₽",,/cat/444/p/salfetki-home-story-antisepticeskie-48st-4166482,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
633,"Салфетки влажные Home Story универсальные, 60шт","131,99 ₽",,/cat/444/p/salfetki-vlaznye-home-story-universalnye-60st-3680758,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
634,"Салфетки влажные Пр!ст универсальные для всей семьи с пластиковым клапаном, 120шт","149,90 ₽",,/cat/361/p/salfetki-vlaznye-pr-st-universalnye-dla-vsej-semi-s-plastikovym-klapanom-120st-4011053,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
635,Cалфетки ПР!СТ влажные детские без отдушки 72х2шт,"179,90 ₽",,/cat/444/p/calfetki-pr-st-vlaznye-detskie-bez-otduski-72h2st-4114261,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
636,"Салфетки Salfeti влажные Eco очищающие универсальные, 72шт","159,99 ₽","179,90 ₽",/cat/444/p/salfetki-salfeti-vlaznye-eco-ocisausie-universalnye-72st-4147524,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
637,"Салфетки Home Story антисептические спиртовые, 100шт","259,99 ₽",,/cat/444/p/salfetki-home-story-antisepticeskie-spirtovye-100st-4166483,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
638,"Салфетки Home Story WWА влажные с антибактериальным эффектом, 60шт","143,99 ₽",,/cat/444/p/salfetki-home-story-wwa-vlaznye-s-antibakterialnym-effektom-60st-4167038,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
639,"Салфетки влажные Home Story AWW антибактериальные, 8x8шт","199,99 ₽",,/cat/444/p/salfetki-vlaznye-home-story-aww-antibakterialnye-8x8st-4073849,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
640,"Салфетки Home Story WRW влажные освежающие, 60шт","143,99 ₽",,/cat/444/p/salfetki-home-story-wrw-vlaznye-osvezausie-60st-4167039,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
641,Салфетки Kokoro влажные детские очищающие 2х100шт,"299,99 ₽",,/cat/444/p/salfetki-kokoro-vlaznye-detskie-ocisausie-2h100st-4116807,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
642,"Салфетки Home Story WWА влажные с антибактериальным эффектом, 100шт","229,99 ₽",,/cat/444/p/salfetki-home-story-wwa-vlaznye-s-antibakterialnym-effektom-100st-4167037,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
643,"Стаканы одноразовые Пр!ст прозрачные, 12x200мл","19,90 ₽",,/cat/361/p/stakany-odnorazovye-pr-st-prozracnye-12x200ml-3466618,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
644,"Вилки одноразовые Пр!ст, 12шт","19,90 ₽",,/cat/361/p/vilki-odnorazovye-pr-st-12st-3466615,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
645,"Тарелки одноразовые Пр!ст 20.5см, 12шт","54,90 ₽",,/cat/361/p/tarelki-odnorazovye-pr-st-20-5sm-12st-3466617,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
646,"Стаканы одноразовые Пр!ст из ламинированной бумаги, 6x250мл","49,90 ₽",,/cat/361/p/stakany-odnorazovye-pr-st-iz-laminirovannoj-bumagi-6x250ml-3466619,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
647,"Ложки одноразовые Пр!ст чайные, 12шт","19,90 ₽",,/cat/361/p/lozki-odnorazovye-pr-st-cajnye-12st-3466613,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
648,"Миски одноразовые Пр!ст для супа белая, 12x500мл","59,90 ₽",,/cat/361/p/miski-odnorazovye-pr-st-dla-supa-belaa-12x500ml-3466621,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
649,"Стаканы одноразовые Пр!ст прозрачные, 12x500мл","49,90 ₽",,/cat/361/p/stakany-odnorazovye-pr-st-prozracnye-12x500ml-3466622,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
650,"Ложки одноразовые Пр!ст столовые, 12шт","24,90 ₽",,/cat/361/p/lozki-odnorazovye-pr-st-stolovye-12st-3466614,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
651,Набор посуды одноразовый Пр!ст на 6 персон,"79,90 ₽",,/cat/361/p/nabor-posudy-odnorazovyj-pr-st-na-6-person-3467487,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
652,"Стаканы Home Story, 6x240мл","89,99 ₽",,/cat/452/p/stakany-home-story-6x240ml-4133114,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
653,"Ножи одноразовые Пр!ст, 12шт","24,90 ₽",,/cat/361/p/nozi-odnorazovye-pr-st-12st-3466616,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
654,"Чашки одноразовые Пр!ст кофейные окрашенные, 12шт","54,90 ₽",,/cat/361/p/caski-odnorazovye-pr-st-kofejnye-okrasennye-12st-3629676,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
655,"Тарелки Home Story биоразлагаемые 23см, 6шт","189,99 ₽",,/cat/452/p/tarelki-home-story-biorazlagaemye-23sm-6st-4166751,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
656,Стаканы одноразовые Пр!ст прозрачные 12х100мл,"19,90 ₽",,/cat/361/p/stakany-odnorazovye-pr-st-prozracnye-12h100ml-3629677,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
657,"Рюмки одноразовые Маркет Перекрёсток 100мл, 6шт","53,99 ₽",,/cat/350/p/rumki-odnorazovye-market-perekrestok-100ml-6st-3486819,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
658,Набор посуды одноразовые Маркет Перекрёсток Комплект 5,"9,90 ₽",,/cat/350/p/nabor-posudy-odnorazovye-market-perekrestok-komplekt-5-3486821,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
659,"Тарелки Home Story биоразлагаемые 18см, 6шт","159,90 ₽",,/cat/452/p/tarelki-home-story-biorazlagaemye-18sm-6st-4166747,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
660,"Миски Home Story биоразлагаемые 470мл, 6шт","159,99 ₽","179,90 ₽",/cat/452/p/miski-home-story-biorazlagaemye-470ml-6st-4166746,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
661,"Тарелки одноразовые Пр!ст белые трехсекционные 20.5см, 12шт","54,90 ₽",,/cat/361/p/tarelki-odnorazovye-pr-st-belye-trehsekcionnye-20-5sm-12st-3629678,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
662,"Полотенца бумажные Zewa Wisch & Weg кухонные 2 слоя, 2шт","359,99 ₽",,/cat/444/p/polotenca-bumaznye-zewa-wisch-weg-kuhonnye-2-sloa-2st-21792,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
663,"Ложки Home Story биоразлагаемые, 6шт","79,99 ₽",,/cat/452/p/lozki-home-story-biorazlagaemye-6st-4166749,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
664,"Ножи Home Story биоразлагаемые, 6шт","89,90 ₽",,/cat/452/p/nozi-home-story-biorazlagaemye-6st-4166748,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
665,"Аэрозоль Picnic Extreme от всех видов летающих кровососущих насекомых и клещей, 150мл","199,99 ₽",,/cat/456/p/aerozol-picnic-extreme-ot-vseh-vidov-letausih-krovososusih-nasekomyh-i-klesej-150ml-4114190,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
666,"Аэрозоль Picnic Бейби от клещей и комаров, 125мл","199,99 ₽",,/cat/456/p/aerozol-picnic-bejbi-ot-klesej-i-komarov-125ml-3601902,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
667,"Аэрозоль Mosquitall Профессиональная защита от всех насекомых, 150мл","299,99 ₽",,/cat/456/p/aerozol-mosquitall-professionalnaa-zasita-ot-vseh-nasekomyh-150ml-3928310,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
668,"Жидкость для электрофумигаторов Раптор Стандарт 30 ночей без комаров, 20мл","199,99 ₽",,/cat/456/p/zidkost-dla-elektrofumigatorov-raptor-standart-30-nocej-bez-komarov-20ml-3330017,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
669,"Свеча от комаров Gardex Фемили, 110г","319,99 ₽",,/cat/456/p/sveca-ot-komarov-gardex-femili-110g-3362809,Отдых на природе,"Лето, солнце, жара",1657052141,perekrestok
